30 FPS,150.72010867993038,0.97532,1.0
15 FPS,81.66556198596955,0.97316,1.0
10 FPS,103.37760821183522,0.97552,1.0
5 FPS,64.45044168233872,0.97176,0.998
3 FPS,29.026433328787487,0.96384,0.998
1 FPS,17.478583335876465,0.9504,1.0
