Noise sd=0.1,116.30023809671403,0.9726,1.0
Noise sd=0.5,137.33669313987096,0.94224,1.0
Noise sd=1.0,88.53076442480088,0.8466,1.0
Noise sd=2.0,35.28760553598404,0.60844,1.0
Noise sd=5.0,31.45568545659383,0.21624,0.984
